WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_date
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Zvonareva V.,Doi M.,117.0,93.0,570.0,720.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.2,1.61,2.46,1.68,2.5,1.59,2.35,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Kalinskaya A.,Montgomery R.,84.0,439.0,798.0,112.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.12,6.0,1.18,5.5,1.18,6.5,1.15,5.42,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Zhang S.,Tauson C.,43.0,40.0,1205.0,1254.0,6.0,4.0,4.0,6.0,2.0,1.0,1.0,1.0,Retired,3.5,1.3,3.65,1.32,3.7,1.35,3.46,1.3,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Muchova K.,Martincova T.,74.0,46.0,893.0,1183.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.66,2.27,1.7,2.3,1.74,2.18,1.68,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Kalinina A.,Gorgodze E.,51.0,123.0,1118.0,532.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.12,6.0,1.14,6.62,1.15,6.75,1.12,6.02,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Galfi D.,Kucova K.,107.0,78.0,628.0,854.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.9,1.9,1.81,2.09,1.92,2.1,1.82,1.99,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Burel C.,Frech M.,82.0,89.0,801.0,769.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.62,1.5,2.63,1.54,2.7,1.63,2.54,1.51,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Riske A.,Teichmann J.,50.0,37.0,1136.0,1293.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.5,2.54,1.57,2.7,1.57,2.49,1.53,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Siniakova K.,Marino R.,53.0,116.0,1111.0,577.0,3.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.5,2.62,1.52,2.7,1.61,2.7,1.5,2.56,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Bouzkova M.,Siegemund L.,86.0,203.0,778.0,319.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.28,4.05,1.29,4.1,1.26,3.81,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Wang Q.,Krueger A.,101.0,448.0,658.0,109.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.08,8.0,1.1,8.39,1.1,8.5,1.08,7.55,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Davis L.,Yuan Y.,94.0,145.0,714.0,436.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.77,1.56,2.77,1.49,2.61,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Golubic V.,Flipkens K.,42.0,315.0,1206.0,201.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.3,3.5,1.33,3.61,1.35,3.9,1.3,3.46,20220323
14,Miami,Miami Open,2022-03-23,WTA1000,Outdoor,Hard,1st Round,3,Stephens S.,Udvardy P.,38.0,83.0,1282.0,801.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.11,6.5,1.11,8.0,1.13,8.0,1.09,7.09,20220323
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Collins D.,Bondar A.,11.0,76.0,2971.0,867.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.11,6.5,1.13,7.31,1.13,7.31,1.12,6.32,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Fernandez L.A.,74.0,22.0,893.0,2171.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,3.0,1.4,2.88,1.48,3.0,1.51,2.76,1.44,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Riske A.,Cornet A.,50.0,36.0,1136.0,1340.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.37,1.63,2.45,1.65,2.47,1.58,2.38,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Sasnovich A.,Kasatkina D.,60.0,29.0,1033.0,1790.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.1,1.69,2.31,2.3,2.31,1.77,2.06,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Jabeur O.,Linette M.,10.0,63.0,2975.0,991.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.3,3.94,1.3,4.4,1.23,4.12,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Osaka N.,Kerber A.,77.0,15.0,861.0,2352.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.18,1.45,3.18,1.41,2.87,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Watson H.,Svitolina E.,115.0,20.0,589.0,2216.0,4.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,4.0,1.25,4.03,1.29,4.22,1.33,3.86,1.26,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Siniakova K.,Raducanu E.,53.0,13.0,1111.0,2699.0,3.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,2.2,1.66,2.27,1.71,2.35,1.76,2.2,1.67,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Kanepi K.,Sorribes Tormo S.,61.0,35.0,1008.0,1340.0,3.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,1.66,2.2,1.7,2.29,1.75,2.36,1.66,2.22,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Bronzetti L.,Voegele S.,102.0,140.0,657.0,454.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.1,1.75,2.19,1.8,2.19,1.74,2.08,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Pliskova Ka.,84.0,8.0,798.0,4252.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.85,1.49,2.97,1.56,2.74,1.45,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Saville D.,Tan H.,249.0,91.0,277.0,735.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.28,4.04,1.3,4.04,1.26,3.76,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Zvonareva V.,Zidansek T.,117.0,25.0,570.0,1931.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.72,2.23,1.74,2.23,1.89,2.09,1.73,20220324
14,Miami,Miami Open,2022-03-24,WTA1000,Outdoor,Hard,2nd Round,3,Bencic B.,Kostyuk M.,28.0,55.0,1826.0,1090.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.2,1.68,2.32,1.73,2.32,1.67,2.2,20220324
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Li A.,Kontaveit A.,65.0,7.0,959.0,4686.0,6.0,0.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,4.5,1.2,4.38,1.26,4.7,1.26,4.22,1.22,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Begu I.,Sabalenka A.,70.0,5.0,909.0,4862.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,3.75,1.28,3.44,1.36,3.85,1.4,3.37,1.32,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Kudermetova V.,Galfi D.,23.0,107.0,2035.0,628.0,5.0,1.0,,,,,0.0,0.0,Retired,1.33,3.4,1.34,3.58,1.35,3.6,1.31,3.4,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Rogers S.,Ostapenko J.,48.0,12.0,1154.0,2860.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,3.0,1.4,2.95,1.46,3.04,1.49,2.83,1.42,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Zhang S.,Cirstea S.,43.0,27.0,1205.0,1865.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.4,3.18,1.45,3.18,1.45,2.91,1.41,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Wang Q.,17.0,101.0,2280.0,658.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.46,2.95,1.5,3.06,1.43,2.8,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Davis L.,Sanders S.,94.0,156.0,714.0,420.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.5,1.6,2.51,1.63,2.55,1.55,2.43,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Ruse E.G.,18.0,57.0,2261.0,1047.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.28,3.75,1.33,3.72,1.33,4.0,1.29,3.56,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Fruhvirtova L.,Mertens E.,279.0,24.0,237.0,1950.0,7.0,5.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,4.33,1.22,4.49,1.25,4.7,1.25,4.38,1.21,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Stephens S.,21.0,38.0,2215.0,1282.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,1.52,2.74,1.59,2.76,1.49,2.61,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Brengle M.,Samsonova L.,59.0,30.0,1037.0,1632.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,2.2,1.66,2.35,1.67,2.55,1.71,2.26,1.63,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Sakkari M.,62.0,3.0,1000.0,5085.0,4.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,4.5,1.2,5.3,1.2,5.34,1.25,4.72,1.19,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Kvitova P.,Burel C.,32.0,82.0,1595.0,801.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.22,4.33,1.24,4.62,1.25,4.62,1.22,4.28,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Putintseva Y.,Tsurenko L.,47.0,135.0,1156.0,470.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.53,2.5,1.48,2.82,2.41,2.82,1.54,2.55,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Badosa P.,Bouzkova M.,6.0,86.0,4790.0,778.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.33,3.4,1.38,3.32,1.4,3.52,1.34,3.24,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Golubic V.,2.0,42.0,5776.0,1206.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.08,8.0,1.11,7.85,1.11,8.25,1.09,7.24,20220325
14,Miami,Miami Open,2022-03-25,WTA1000,Outdoor,Hard,2nd Round,3,Kalinina A.,Keys M.,51.0,26.0,1118.0,1904.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,4.0,1.25,4.06,1.28,4.15,1.3,3.82,1.26,20220325
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,2nd Round,3,Azarenka V.,Alexandrova E.,16.0,54.0,2336.0,1111.0,6.0,4.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,1.3,3.5,1.34,3.61,1.35,3.61,1.32,3.36,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Saville D.,Siniakova K.,249.0,53.0,277.0,1111.0,6.0,0.0,1.0,0.0,,,1.0,0.0,Retired,1.72,2.1,1.77,2.17,1.91,2.2,1.75,2.08,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Bencic B.,Watson H.,28.0,115.0,1826.0,589.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.25,4.0,1.26,4.38,1.3,4.38,1.24,4.06,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Sasnovich A.,Begu I.,60.0,70.0,1033.0,909.0,7.0,5.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.61,2.3,1.67,2.34,1.72,2.35,1.63,2.26,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Collins D.,Zvonareva V.,11.0,117.0,2971.0,570.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.25,4.0,1.31,3.81,1.31,4.65,1.25,3.85,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Bronzetti L.,Kalinskaya A.,102.0,84.0,657.0,798.0,,,,,,,,,Walkover,2.75,1.44,3.07,1.43,3.07,1.46,2.85,1.42,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Osaka N.,Muchova K.,77.0,74.0,861.0,893.0,,,,,,,,,Walkover,1.33,3.4,1.37,3.41,1.37,3.92,1.33,3.29,20220326
14,Miami,Miami Open,2022-03-26,WTA1000,Outdoor,Hard,3rd Round,3,Riske A.,Li A.,50.0,65.0,1136.0,959.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.66,2.2,1.68,2.32,1.75,2.34,1.67,2.18,20220326
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Jabeur O.,Kanepi K.,10.0,61.0,2975.0,1008.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.75,1.46,2.95,1.48,3.4,1.44,2.77,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Kudermetova V.,Rogers S.,23.0,48.0,2035.0,1154.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.61,2.3,1.69,2.3,1.8,2.33,1.66,2.22,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Badosa P.,Putintseva Y.,6.0,47.0,4790.0,1156.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.19,5.35,1.19,5.72,1.17,5.02,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Kalinina A.,Haddad Maia B.,51.0,62.0,1118.0,1000.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.2,1.66,2.18,1.77,2.25,1.8,2.15,1.7,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Fruhvirtova L.,Azarenka V.,279.0,16.0,237.0,2336.0,6.0,2.0,3.0,0.0,,,1.0,0.0,Retired,4.33,1.22,4.96,1.22,4.96,1.28,4.37,1.21,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Rybakina E.,21.0,18.0,2215.0,2261.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.72,2.19,1.76,2.19,1.82,2.09,1.73,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Zhang S.,17.0,43.0,2280.0,1205.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.25,4.0,1.31,3.85,1.33,4.03,1.28,3.69,20220327
14,Miami,Miami Open,2022-03-27,WTA1000,Outdoor,Hard,3rd Round,3,Kvitova P.,Davis L.,32.0,94.0,1595.0,714.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.4,1.37,3.39,1.4,3.63,1.32,3.35,20220327
14,Miami,Miami Open,2022-03-28,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Brengle M.,2.0,59.0,5776.0,1037.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.06,10.0,1.06,12.22,1.08,13.0,1.05,9.96,20220328
14,Miami,Miami Open,2022-03-28,WTA1000,Outdoor,Hard,4th Round,3,Collins D.,Jabeur O.,11.0,10.0,2971.0,2975.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.8,2.0,1.79,2.15,1.86,2.16,1.77,2.04,20220328
14,Miami,Miami Open,2022-03-28,WTA1000,Outdoor,Hard,4th Round,3,Saville D.,Bronzetti L.,249.0,102.0,277.0,657.0,5.0,7.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.25,4.0,1.28,4.16,1.29,4.34,1.24,4.06,20220328
14,Miami,Miami Open,2022-03-28,WTA1000,Outdoor,Hard,4th Round,3,Osaka N.,Riske A.,77.0,50.0,861.0,1136.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.25,4.0,1.28,4.06,1.3,4.2,1.27,3.8,20220328
14,Miami,Miami Open,2022-03-28,WTA1000,Outdoor,Hard,4th Round,3,Swiatek I.,Gauff C.,2.0,17.0,5776.0,2280.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.25,4.51,1.26,5.0,1.21,4.42,20220328
14,Miami,Miami Open,2022-03-28,WTA1000,Outdoor,Hard,4th Round,3,Bencic B.,Sasnovich A.,28.0,60.0,1826.0,1033.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.65,2.37,1.62,2.56,1.54,2.45,20220328
14,Miami,Miami Open,2022-03-29,WTA1000,Outdoor,Hard,4th Round,3,Kvitova P.,Kudermetova V.,32.0,23.0,1595.0,2035.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.8,2.11,1.82,2.11,1.93,1.99,1.81,20220329
14,Miami,Miami Open,2022-03-29,WTA1000,Outdoor,Hard,4th Round,3,Pegula J.,Kalinina A.,21.0,51.0,2215.0,1118.0,6.0,0.0,,,,,1.0,0.0,Retired,1.36,3.2,1.36,3.43,1.4,3.43,1.35,3.15,20220329
14,Miami,Miami Open,2022-03-29,WTA1000,Outdoor,Hard,4th Round,3,Badosa P.,Fruhvirtova L.,6.0,279.0,4790.0,237.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.18,5.63,1.2,5.63,1.16,5.15,20220329
14,Miami,Miami Open,2022-03-29,WTA1000,Outdoor,Hard,Quarterfinals,3,Bencic B.,Saville D.,28.0,249.0,1826.0,277.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.31,3.83,1.32,4.33,1.29,3.57,20220329
14,Miami,Miami Open,2022-03-30,WTA1000,Outdoor,Hard,Quarterfinals,3,Osaka N.,Collins D.,77.0,11.0,861.0,2971.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.62,1.56,2.62,1.58,2.75,1.51,2.55,20220330
14,Miami,Miami Open,2022-03-30,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Badosa P.,21.0,6.0,2215.0,4790.0,4.0,1.0,,,,,0.0,0.0,Retired,2.3,1.61,2.3,1.7,2.59,1.7,2.36,1.6,20220330
14,Miami,Miami Open,2022-03-31,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Kvitova P.,2.0,32.0,5776.0,1595.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.22,4.94,1.22,5.45,1.19,4.79,20220331
14,Miami,Miami Open,2022-03-31,WTA1000,Outdoor,Hard,Semifinals,3,Osaka N.,Bencic B.,77.0,28.0,861.0,1826.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.4,3.0,1.44,3.02,1.5,3.4,1.44,2.82,20220331
14,Miami,Miami Open,2022-04-01,WTA1000,Outdoor,Hard,Semifinals,3,Swiatek I.,Pegula J.,2.0,21.0,5776.0,2215.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.85,1.28,4.85,1.21,4.43,20220401
14,Miami,Miami Open,2022-04-02,WTA1000,Outdoor,Hard,The Final,3,Swiatek I.,Osaka N.,2.0,77.0,5776.0,861.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.53,2.5,1.57,2.59,1.57,2.77,1.52,2.55,20220402
15,Bogota,Copa Colsanitas,2022-04-04,WTA250,Outdoor,Clay,1st Round,3,Bjorklund M.,Zarazua R.,183.0,171.0,359.0,384.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.2,1.71,2.25,1.77,2.25,1.7,2.14,20220404
15,Bogota,Copa Colsanitas,2022-04-04,WTA250,Outdoor,Clay,1st Round,3,Stefanini L.,Papamichail D.,159.0,172.0,407.0,382.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,1.49,2.79,1.55,2.79,1.48,2.61,20220404
15,Bogota,Copa Colsanitas,2022-04-04,WTA250,Outdoor,Clay,1st Round,3,Pigossi L.,Tan H.,212.0,90.0,316.0,743.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.65,1.53,2.78,1.61,2.55,1.5,20220404
15,Bogota,Copa Colsanitas,2022-04-04,WTA250,Outdoor,Clay,1st Round,3,Maria T.,Carle M.,237.0,251.0,287.0,278.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.43,3.04,1.5,3.2,1.39,2.96,20220404
15,Bogota,Copa Colsanitas,2022-04-04,WTA250,Outdoor,Clay,1st Round,3,Peterson R.,Herazo M.,80.0,454.0,811.0,107.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.05,11.0,1.08,9.54,1.09,13.0,1.06,9.12,20220404
15,Bogota,Copa Colsanitas,2022-04-04,WTA250,Outdoor,Clay,1st Round,3,Errani S.,Voegele S.,145.0,141.0,441.0,462.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.61,1.59,2.61,1.53,2.46,20220404
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Gorgodze E.,Monroy Y.,120.0,683.0,547.0,49.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.05,11.0,1.02,19.54,1.05,20.0,1.02,14.02,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Lizarazo Y.,Schmiedlova A.,537.0,91.0,81.0,741.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,8.0,1.08,11.36,1.06,11.36,1.09,8.98,1.06,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Rakhimova K.,Krunic A.,111.0,116.0,598.0,567.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,2.1,1.72,2.29,1.69,2.29,1.78,2.15,1.69,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Avanesyan E.,Dart H.,170.0,100.0,386.0,655.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.37,1.57,2.56,1.56,2.61,1.62,2.45,1.54,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Lamens S.,Sharma A.,204.0,92.0,325.0,716.0,6.0,4.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,2.5,1.53,2.75,1.5,2.75,1.6,2.56,1.5,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Bara I.,Ormaechea P.,118.0,146.0,555.0,439.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.0,1.8,2.0,1.89,2.13,1.89,1.98,1.81,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,In-Albon Y.,33.0,142.0,1334.0,460.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,1.0,Retired,1.14,5.5,1.19,5.24,1.22,5.6,1.17,5.0,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Oz I.,Seguel D.,267.0,224.0,261.0,303.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.8,2.0,1.78,2.14,1.8,2.22,1.73,2.09,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Yastremska D.,Udvardy P.,102.0,84.0,651.0,797.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.45,2.94,1.45,3.05,1.4,2.9,20220405
15,Bogota,Copa Colsanitas,2022-04-05,WTA250,Outdoor,Clay,1st Round,3,Haddad Maia B.,Jani R.L.,59.0,138.0,1034.0,464.0,6.0,4.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.16,5.0,1.19,5.31,1.2,6.0,1.17,4.91,20220405
15,Bogota,Copa Colsanitas,2022-04-06,WTA250,Outdoor,Clay,2nd Round,3,Bjorklund M.,Lizarazo Y.,183.0,537.0,359.0,81.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.2,1.4,3.22,1.4,3.7,1.35,3.15,20220406
15,Bogota,Copa Colsanitas,2022-04-06,WTA250,Outdoor,Clay,2nd Round,3,Pigossi L.,Gorgodze E.,212.0,120.0,316.0,547.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.9,1.86,2.05,1.92,2.05,1.84,1.95,20220406
15,Bogota,Copa Colsanitas,2022-04-06,WTA250,Outdoor,Clay,2nd Round,3,Maria T.,Peterson R.,237.0,80.0,287.0,811.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,3.2,1.36,3.2,1.4,3.21,1.41,3.03,1.37,20220406
